mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batchSize,param_learningRate,param_nb_epoch,param_neuronArchitecture,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
10.559371789296469,3.210210094105549,0.03167422612508138,0.002495446956840909,81,0.03859925930841978,150,"[11, 10]","{'batchSize': 81, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-70907.93284162166,-69810.02407701737,-71391.16726027803,-70703.04139297234,661.558171183821,25,-69050.8283670491,-71093.41999014304,-71411.10771673823,-70518.45202464347,1045.8396222351032
9.404950618743896,2.4457120906359333,0.03000950813293457,0.0029463257581717425,81,0.03859925930841978,150,"[10, 8]","{'batchSize': 81, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-72672.52748054704,-68342.27136811372,-71664.77312777861,-70893.19065881312,1850.0962370694263,29,-71052.25684128072,-69370.87665444471,-71718.58645519322,-70713.9066503062,987.8582779366702
10.533193747202555,0.7904055930349885,0.03167891502380371,0.003772817302601118,81,0.03859925930841978,150,"[12, 10]","{'batchSize': 81, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72255.87540704531,-68196.97952013703,-70622.93946047884,-70358.5981292204,1667.5463431339,18,-70583.31599463984,-69361.75332519246,-70800.77257022823,-70248.61396335352,633.3578157756881
10.711612065633139,2.04212044107575,0.029513835906982422,0.0008690814083423459,81,0.03859925930841978,150,"[10, 9]","{'batchSize': 81, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-71426.18249371993,-70051.25460534926,-70460.59506675725,-70646.01072194213,576.4205053289899,22,-69639.72907495846,-71261.83544905116,-70578.40442377924,-70493.32298259629,664.9493268630129
11.192577282587687,1.2952553910652636,0.030108133951822918,0.0048869950956586215,81,0.07261032139183789,150,"[11, 10]","{'batchSize': 81, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-71404.66079052354,-66778.95890652107,-69954.15064020222,-69379.25677908228,1931.6929869212381,10,-69247.45229542266,-67715.87365910268,-70222.05866885159,-69061.79487445897,1031.5335942959548
13.627891143163046,5.290632452732879,0.028111775716145832,0.0006845875075940298,81,0.07261032139183789,150,"[10, 8]","{'batchSize': 81, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-69280.64358996469,-66364.53026699674,-71959.41809391894,-69201.53065029345,2284.7883332857677,8,-67220.77133320323,-67319.17086097453,-71896.83556748272,-68812.25925388683,2181.4947310753128
12.681856155395508,3.111168000108081,0.03093854586283366,0.000830143600177431,81,0.07261032139183789,150,"[12, 10]","{'batchSize': 81, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-69114.99244770386,-68249.12578680155,-66336.91884456945,-67900.34569302495,1160.6489281056427,1,-66979.59289587516,-69423.07241176626,-67305.67811390472,-67902.78114051539,1083.2196005229218
10.435609022776285,2.27675323940066,0.027779420216878254,0.0015401771850027436,81,0.07261032139183789,150,"[10, 9]","{'batchSize': 81, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-71251.57002227966,-68115.13390015424,-68257.7682471707,-69208.1573898682,1446.083798623316,9,-69406.5612365652,-69152.91409735336,-69243.77096198506,-69267.7487653012,104.9298784791968
11.947937806447348,0.8260770292320393,0.030388832092285156,0.0008758119501563299,81,0.018281914050446196,150,"[11, 10]","{'batchSize': 81, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-73088.75023777112,-70257.79274702523,-71872.63219586606,-71739.7250602208,1159.5482765949946,55,-71486.32822837909,-71614.30326657453,-71834.21930406027,-71644.95026633797,143.66971167815788
12.389080921808878,0.6095824478143315,0.028339227040608723,0.0034005184411289064,81,0.018281914050446196,150,"[10, 8]","{'batchSize': 81, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-73161.17369555029,-70345.60445655939,-72043.1360422766,-71849.97139812876,1157.5381835889225,60,-71547.67628222489,-71621.98671603242,-72037.07693015384,-71735.57997613704,215.33821476028174
11.305877049763998,0.06644638819192333,0.02850651741027832,0.0006282104708938398,81,0.018281914050446196,150,"[12, 10]","{'batchSize': 81, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72944.18242459121,-70147.6191818923,-71911.95184580468,-71667.9178174294,1154.658953358804,49,-71325.65097200056,-71459.82407939906,-71837.47348984989,-71540.98284708317,216.68815015040946
13.21906574567159,0.48668383781879976,0.030341466267903645,0.002054952442097168,81,0.018281914050446196,150,"[10, 9]","{'batchSize': 81, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-72555.70664707026,-70746.72738449213,-71746.98333855774,-71683.13912337337,739.8912334340348,51,-70871.98728674957,-72097.09084321505,-71891.81145531952,-71620.29652842805,535.7299989483196
8.996745347976685,1.1358775450740635,0.025339762369791668,0.0004717642163377774,81,0.026122808062702445,150,"[11, 10]","{'batchSize': 81, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-72792.74233994592,-70467.3423982492,-72387.18705741125,-71882.42393186879,1014.219102525463,61,-71171.83881311375,-71738.69294334136,-72216.72896332043,-71709.08690659185,427.0880038577128
10.119272152582804,1.27787972776525,0.03049182891845703,0.0010939635349975407,81,0.026122808062702445,150,"[10, 8]","{'batchSize': 81, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-72973.43618874425,-69253.85772763495,-71685.1217928567,-71304.13856974531,1542.2228858169442,35,-71303.44846101433,-70532.69682916187,-71709.33601037272,-71181.82710018299,487.9984680631605
9.405868450800577,1.3627045386206873,0.02789791425069173,0.001238433010999668,81,0.026122808062702445,150,"[12, 10]","{'batchSize': 81, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72884.07077963675,-69175.84958190095,-71581.12535270017,-71213.68190474597,1536.0093594371167,33,-71263.36465054174,-70527.51305851707,-71686.95861539076,-71159.27877481653,479.0295063860184
11.027211348215738,0.6641694241997397,0.025339285532633465,0.00047210090915379704,81,0.026122808062702445,150,"[10, 9]","{'batchSize': 81, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-72603.66005726304,-70017.77739281156,-71757.11870008153,-71459.51871671871,1076.4514545954,44,-70952.54597136618,-71355.97696463525,-71722.95083749476,-71343.8245911654,314.63383434754866
10.350821177164713,1.2329249163559715,0.028674761454264324,0.0012491472744983712,61,0.03859925930841978,150,"[11, 10]","{'batchSize': 61, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-71489.30273328509,-69366.21477510185,-70450.7293959398,-70435.41563477558,866.814668006342,19,-69551.94769213458,-70689.36217293519,-70800.44490193689,-70347.25158900222,564.1903103565073
14.264200369517008,4.35134072605619,0.026856263478597004,0.0026172632777172414,61,0.03859925930841978,150,"[10, 8]","{'batchSize': 61, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-70598.2610070354,-69305.65739289438,-70593.45219117451,-70165.79019703476,608.2089069534644,17,-68612.63986142144,-70578.40539821009,-70853.09877866026,-70014.7146794306,997.738930377863
8.505408445994059,1.3271098323637855,0.029021024703979492,0.0021755380976596073,61,0.03859925930841978,150,"[12, 10]","{'batchSize': 61, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72289.4756160535,-69447.64806530012,-71301.44862579639,-71012.85743571668,1177.981214705612,31,-70450.08422487642,-70817.33658109556,-71401.75198925968,-70889.72426507722,391.8740154996465
15.100340922673544,5.636572578168814,0.028672138849894207,0.0012476172523116164,61,0.03859925930841978,150,"[10, 9]","{'batchSize': 61, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-69523.6685564523,-68448.50269894906,-71116.95084607943,-69696.37403382693,1096.212955259235,15,-67371.58905289398,-69430.38071884656,-71403.4301195035,-69401.79996374801,1646.1162861457146
13.970481634140015,2.2457122065311745,0.027578194936116535,0.002044348411961117,61,0.07261032139183789,150,"[11, 10]","{'batchSize': 61, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-68986.75973589593,-67659.1704544045,-67895.61300247362,-68180.51439759135,578.2156049939348,3,-66629.84490304692,-68803.62679913317,-68780.35854928257,-68071.27675048755,1019.2904986557601
12.715763966242472,1.7373182293938259,0.030133167902628582,0.001001118493822067,61,0.07261032139183789,150,"[10, 8]","{'batchSize': 61, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-70079.1214239054,-67933.0425927847,-71057.8301420278,-69689.99805290597,1305.025428965442,14,-67962.56419027467,-68893.6579329196,-71257.50383623576,-69371.24198647667,1386.8962263006683
12.152660846710205,2.530239806978345,0.028558731079101562,0.0008466387313052302,61,0.07261032139183789,150,"[12, 10]","{'batchSize': 61, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-69726.96964980484,-69530.36818730677,-69535.03557822593,-69597.45780511251,91.59852462860476,12,-67442.45202917168,-70393.58411750394,-70205.34482613158,-69347.12699093572,1348.9992686388603
16.302897612253826,0.6717539254197032,0.028006474177042644,0.0035602419422493155,61,0.07261032139183789,150,"[10, 9]","{'batchSize': 61, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-71415.86886100637,-67123.53115064911,-67257.27656929531,-68598.89219365026,1992.6515195544089,6,-69448.4166465512,-68262.89133756515,-68202.15464391204,-68637.82087600946,573.7138449924829
13.689077615737915,1.9569105822245283,0.030998786290486652,0.0028345832119431457,61,0.018281914050446196,150,"[11, 10]","{'batchSize': 61, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-72928.86579644769,-70461.0075125993,-71284.4437313897,-71558.10568014557,1025.9139905266313,47,-71270.9024945432,-71898.77289029086,-71508.08806128128,-71559.25448203845,258.8678046467007
15.4428817431132,0.5194043700176859,0.032064199447631836,0.0022413349146674305,61,0.018281914050446196,150,"[10, 8]","{'batchSize': 61, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-73118.48315101836,-70348.51824146135,-71644.75266626266,-71703.91801958079,1131.6070591034775,52,-71481.9507784427,-71710.08133596097,-71690.11692196727,-71627.38301212365,103.15860087457936
13.245516697565714,1.5200751288146375,0.030018091201782227,0.0015047210977901567,61,0.018281914050446196,150,"[12, 10]","{'batchSize': 61, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72852.31798688251,-70150.49914937906,-72025.51853196624,-71676.11188940927,1130.3450827274908,50,-71071.04947281585,-71587.1049299068,-72001.65754890912,-71553.27065054393,380.6717016603737
13.669680913289389,2.2201157705991865,0.02953346570332845,0.002863044503614794,61,0.018281914050446196,150,"[10, 9]","{'batchSize': 61, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-72915.40685403674,-70417.23690471568,-71810.60713149353,-71714.41696341532,1022.1391572738956,53,-71278.25346601415,-71754.6042589058,-71898.20149441563,-71643.68640644521,264.96662302457804
11.801730950673422,3.8627701581207106,0.030002117156982422,0.0029406838915359613,61,0.026122808062702445,150,"[11, 10]","{'batchSize': 61, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-72798.94364383775,-69217.0426838212,-71978.48419309473,-71331.49017358455,1532.1998494111458,37,-71129.5643823202,-70556.23487751491,-71923.08784675054,-71202.96236886187,560.4237731088506
13.628046115239462,0.9061428021722996,0.030550638834635418,0.001984331659431129,61,0.026122808062702445,150,"[10, 8]","{'batchSize': 61, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-72750.57122431598,-69127.41767697505,-70582.66873296909,-70820.21921142004,1488.6533241516195,27,-71022.82067455181,-70452.60851770882,-70867.34255283844,-70780.92391503302,240.67490060659318
12.910443226496378,0.43484047964828504,0.034823973973592125,0.0026981301720704134,61,0.026122808062702445,150,"[12, 10]","{'batchSize': 61, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72113.46847836816,-70038.13622850436,-69902.29148200473,-70684.63206295908,1011.8608518589834,24,-70356.70511751583,-71228.42034383131,-70315.73913289193,-70633.62153141302,420.91865676137945
10.30961791674296,0.8248600115193154,0.02722303072611491,0.0005081447542036038,61,0.026122808062702445,150,"[10, 9]","{'batchSize': 61, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-72817.75720691026,-70106.38821239266,-71601.17702944828,-71508.4408162504,1108.8523977628279,46,-71191.45593988203,-71393.98848448844,-71723.04682589656,-71436.163750089,219.06054306939401
8.269177357355753,1.8914838695583973,0.026441494623819988,0.0011425956014219018,123,0.03859925930841978,150,"[11, 10]","{'batchSize': 123, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-72743.04719560305,-69070.65958246222,-69790.85572390986,-70534.85416732504,1588.8691907854295,20,-70999.03914353291,-70427.50584019478,-70176.6647983099,-70534.4032606792,344.13677978376677
7.742188056310018,0.9717569791307602,0.02933804194132487,0.0012302877717051833,123,0.03859925930841978,150,"[10, 8]","{'batchSize': 123, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-72487.17527511583,-69649.59016313008,-71718.47133487512,-71285.07892437368,1198.2887946431476,34,-70773.60545556697,-71137.39969531896,-71759.52658442952,-71223.51057843848,407.08019785468974
7.57411543528239,1.9462979557862337,0.029674212137858074,0.003400705333176445,123,0.03859925930841978,150,"[12, 10]","{'batchSize': 123, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-73043.3152858295,-68597.74946483798,-71241.11122051327,-70960.72532372692,1825.691842476806,30,-71516.3380305123,-69801.22604088201,-71329.43481929404,-70882.33296356279,768.2566135053818
7.265560865402222,1.2699610157140462,0.029672940572102863,0.004029271171563825,123,0.03859925930841978,150,"[10, 9]","{'batchSize': 123, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-72579.49313884445,-70113.2356754564,-70915.04722640957,-71202.59201357015,1027.1702138713383,32,-70985.58481406847,-71582.5497217059,-70951.1718022748,-71173.10211268305,289.86384418214044
8.546640316645304,1.7230244879786887,0.02667395273844401,0.0023592686398000062,123,0.07261032139183789,150,"[11, 10]","{'batchSize': 123, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-70095.68286602179,-67150.42843116111,-71407.31442494538,-69551.1419073761,1780.011841299797,11,-68155.59768156578,-68285.05201729675,-71289.27877667785,-69243.30949184678,1447.6837458768323
8.131374518076578,2.6133673930456984,0.029345591862996418,0.001256034698862941,123,0.07261032139183789,150,"[10, 8]","{'batchSize': 123, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-72425.1654521863,-67607.4415961034,-69502.13336867839,-69844.91347232269,1981.7062409210853,16,-70769.64724459976,-68705.83352434743,-69751.03893205944,-69742.17323366889,842.5717450881798
10.552117188771566,0.5908650119698001,0.031644185384114586,0.0012320652858791058,123,0.07261032139183789,150,"[12, 10]","{'batchSize': 123, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-69188.11279259504,-67286.91504418128,-67887.51038713877,-68120.84607463836,793.5037815238899,2,-67091.59113619316,-68310.86112660554,-68632.65372661635,-68011.70199647169,663.7472489621772
6.852233648300171,0.3246081229781613,0.031293233235677086,0.0012791969074631554,123,0.07261032139183789,150,"[10, 9]","{'batchSize': 123, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-72200.96545753446,-70392.51797356925,-70027.8313918229,-70873.7716076422,950.2040875939359,28,-70485.89065445133,-71470.59042140628,-70349.09441904404,-70768.52516496721,499.5664925576551
10.930872519810995,0.6015652625586415,0.03000926971435547,0.0016356979147910693,123,0.018281914050446196,150,"[11, 10]","{'batchSize': 123, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-72915.51877573822,-70479.56665186038,-71895.41347473837,-71763.49963411233,998.8382029363829,56,-71312.12708894277,-71851.51116131533,-71934.79188153353,-71699.47671059721,275.9996577738141
12.511825323104858,1.4145825725645376,0.02676995595296224,0.0005511898724622758,123,0.018281914050446196,150,"[10, 8]","{'batchSize': 123, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-73132.6073249846,-70765.202736913,-71524.21709776296,-71807.34238655352,987.0059330352472,57,-71528.88655277972,-72078.20454869795,-71586.26517971714,-71731.11876039828,246.54206542631914
8.079393863677979,1.3661758638557142,0.02039329210917155,0.003262740971475295,123,0.018281914050446196,150,"[12, 10]","{'batchSize': 123, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72851.3127221745,-70582.0205749433,-72220.2371150611,-71884.52347072629,956.3644530602041,62,-71268.04094293821,-71960.35713059877,-72102.3819512643,-71776.92667493375,364.477963296138
5.730592966079712,0.3533879853868955,0.01967167854309082,0.0018861558549710725,123,0.018281914050446196,150,"[10, 9]","{'batchSize': 123, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-73035.59199826505,-70669.45351610663,-71762.22253825235,-71822.42268420801,966.9094657266013,58,-71432.70430956075,-72004.91297207949,-71796.89860818679,-71744.83862994234,236.48589720668994
4.520224968592326,0.27072937592584656,0.01471853256225586,0.0005097263207943266,123,0.026122808062702445,150,"[11, 10]","{'batchSize': 123, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-72627.59831172165,-70216.34726437053,-71644.96323524196,-71496.30293711137,989.9857967055801,45,-70914.48562287133,-71562.9301974643,-71624.41292865465,-71367.27624966342,321.1536966850825
5.290912389755249,0.18416502218379938,0.017338037490844727,0.00205500419335889,123,0.026122808062702445,150,"[10, 8]","{'batchSize': 123, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-73101.03518848635,-70171.61492808415,-70881.7505954732,-71384.8002373479,1247.709894742208,41,-71470.2268549311,-71524.74186378144,-70949.4019906341,-71314.79023644888,259.3252773155626
5.000468333562215,0.11407699300136637,0.014997482299804688,0.0008114810919617849,123,0.026122808062702445,150,"[12, 10]","{'batchSize': 123, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72899.35988487533,-69871.04608402477,-71374.83390581184,-71381.74662490399,1236.3135951608801,40,-71236.21748344619,-71216.80852008762,-71411.85785528766,-71288.29461960716,87.73095946714834
4.827295859654744,0.6961317391139189,0.01677417755126953,0.000880291655101915,123,0.026122808062702445,150,"[10, 9]","{'batchSize': 123, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-72704.96408844937,-69711.78103612983,-71716.87225090197,-71377.87245849373,1245.2514714206263,39,-71007.46758391426,-71188.05370688836,-71667.74026242083,-71287.75385107449,278.6217167398748
5.848044474919637,1.7667781019554911,0.01747743288675944,0.0007445945527168104,88,0.03859925930841978,150,"[11, 10]","{'batchSize': 88, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-71888.70834064635,-68111.95243850524,-71694.21924400903,-70564.9600077202,1736.3546302809516,21,-70137.02357913413,-69156.71645803208,-71713.87704372822,-70335.87236029815,1053.3828660043373
4.732868909835815,0.24245023914800412,0.020668824513753254,0.003299985859725988,88,0.03859925930841978,150,"[10, 8]","{'batchSize': 88, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-72271.4851149787,-70191.25754028538,-71470.94611909203,-71311.22959145204,856.7258283837135,36,-70597.9195568969,-71541.97198650091,-71515.66442884275,-71218.51865741352,438.961239419467
5.628146648406982,2.16856246441413,0.015338261922200521,0.0004701344089162611,88,0.03859925930841978,150,"[12, 10]","{'batchSize': 88, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-73226.49405503945,-67752.74472052215,-71427.67723099528,-70802.30533551896,2277.9816285505717,26,-71454.86423539053,-68685.62895628523,-71420.72009714175,-70520.40442960583,1297.4570599621204
5.820248603820801,1.3656200168329264,0.015961567560831707,0.0015795235523886964,88,0.03859925930841978,150,"[10, 9]","{'batchSize': 88, 'learningRate': 0.03859925930841978, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-72829.48342126087,-67779.27786411303,-71419.38173395951,-70676.04767311113,2127.683119714139,23,-71163.60270187004,-68841.12516648803,-71473.77878294518,-70492.83555043442,1174.7801764997103
8.192671219507853,0.8929025713514083,0.01572251319885254,0.001270086018537683,88,0.07261032139183789,150,"[11, 10]","{'batchSize': 88, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-70770.89500880016,-67243.04077098946,-68227.51374332444,-68747.14984103803,1486.3725724830833,7,-68811.20233946052,-68278.24100115607,-68973.54018589902,-68687.6611755052,296.99276474871544
5.677915334701538,1.3971483507777211,0.016105016072591145,0.0013510729701218104,88,0.07261032139183789,150,"[10, 8]","{'batchSize': 88, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-71042.83478522362,-69133.06752282265,-68884.7928461948,-69686.89838474702,964.1344029289469,13,-69192.31348461343,-70302.12128000359,-69450.11359327988,-69648.18278596563,474.23052727239264
7.101526180903117,1.6853298602554816,0.01693860689798991,0.0021923502058360253,88,0.07261032139183789,150,"[12, 10]","{'batchSize': 88, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-70744.70859177485,-67198.68908110703,-66855.15471447706,-68266.18412911966,1758.1840251140104,4,-68621.05474363516,-68179.29620471924,-67904.65396315418,-68235.00163716952,295.1099693016088
7.231789271036784,1.579513966569379,0.016469955444335938,0.0012255785483421555,88,0.07261032139183789,150,"[10, 9]","{'batchSize': 88, 'learningRate': 0.07261032139183789, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-70184.85276079907,-68164.6855693663,-67117.96746831964,-68489.16859949501,1272.9004352102838,5,-68180.14800518291,-69366.91323260912,-68016.8172703501,-68521.29283604737,601.6502990642674
5.886698404947917,0.32703935136449147,0.017996867497762043,0.001109185213206792,88,0.018281914050446196,150,"[11, 10]","{'batchSize': 88, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-72906.96573348233,-70333.8380966322,-72261.72849735379,-71834.17744248944,1093.11371389781,59,-71270.5725513334,-71725.99763057502,-72218.25367942227,-71738.27462044357,386.9865833110327
7.327340602874756,0.6462693698084618,0.016610383987426758,0.0009895512120580692,88,0.018281914050446196,150,"[10, 8]","{'batchSize': 88, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-72949.09090603564,-70712.89871184948,-72036.67628723694,-71899.55530170735,918.0561006239298,63,-71262.08214577033,-72014.53306341528,-72057.96248868972,-71778.19256595844,365.3756086686515
6.890413125356038,0.502998677629914,0.015331427256266275,0.0004760626357157367,88,0.018281914050446196,150,"[12, 10]","{'batchSize': 88, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72210.91545994313,-70153.16774195821,-71639.73865716373,-71334.60728635504,867.3370289980473,38,-70481.97184144845,-71443.52003053203,-71683.14972812413,-71202.88053336821,519.0617205150767
6.494720379511516,0.3538516325345585,0.016334692637125652,0.0012506604262754071,88,0.018281914050446196,150,"[10, 9]","{'batchSize': 88, 'learningRate': 0.018281914050446196, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-73073.44851464503,-70467.49325470797,-72175.35900648595,-71905.43359194632,1080.8624646578023,64,-71430.59623175143,-71833.06967925692,-72120.11527280191,-71794.59372793675,282.80667851058587
5.574554522832234,0.6059338521259948,0.015550931294759115,0.001096927329388549,88,0.026122808062702445,150,"[11, 10]","{'batchSize': 88, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [11, 10]}",-72852.22983127124,-70415.38231781902,-71930.30112276705,-71732.63775728577,1004.6092293340072,54,-71181.9715639471,-71735.02068449782,-72142.31022371862,-71686.43415738786,393.5590369312677
5.4825747807820635,0.8424627898148007,0.016005913416544598,0.0014143360587809814,88,0.026122808062702445,150,"[10, 8]","{'batchSize': 88, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [10, 8]}",-72752.10479091854,-69967.24188092588,-71435.43665052115,-71384.92777412185,1137.4763636546588,42,-71118.54824414152,-71270.93503448187,-71478.85665116092,-71289.44664326143,147.67655374030693
5.876671473185222,0.3879570563908371,0.01867024103800456,0.0016996279116441829,88,0.026122808062702445,150,"[12, 10]","{'batchSize': 88, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [12, 10]}",-72307.65726700291,-70208.5655002621,-71650.17797224969,-71388.8002465049,876.654739311662,43,-70655.7546598088,-71537.98939868707,-71667.24804376444,-71286.9973674201,449.46447116997035
5.662878592809041,0.5441852477261334,0.015892585118611652,0.00125541414273737,88,0.026122808062702445,150,"[10, 9]","{'batchSize': 88, 'learningRate': 0.026122808062702445, 'nb_epoch': 150, 'neuronArchitecture': [10, 9]}",-72711.94271121545,-70686.78486061888,-71516.69993972559,-71638.47583718663,831.2392783709823,48,-71015.73551374862,-71977.7034545168,-71562.02089952104,-71518.48662259549,393.926393054183
